line_text,speaker_id
"He has no wallet, I checked.",16
He is an organ donor.,1
He is.,2
Yeah.,1
Get me some ice and a styrofoam bucket. [pulls out knife from holder that is attached to his leg] Here we go.,2
Oh my God! Dwight!,7
Dwight!,13
What are you-- [people are yelling] What are you doing?,7
We search for the organs. Where's the heart? The precious heart.,2
I'm not feeling well.  I need to sit down.,16
"Hey, Stanley.",1
Stanley.,5
Are you okay?,1
Oh my God! [Dwight has cut the face off the CPR dummy and put it over his own],7
Oh my God!,16
Dwight!,7
Clarice?,2
Oh my God!,16
Could you tell me why you had to cut the face off the dummy?,16
"I didn't think it was very realistic in the movie and it turns out, it's pretty realistic.",2
We had to pay for it.  Cost us thirty five hundred dollars.,16
Five thousand three hundred dollars for a dummy?,1
Wow.,2
"Okay, look. David, this is why we have training.  We start with the dummy, and we learn from our mistakes. And now Dwight knows not to cut the face off of a real person.",1
"Hope you brought your appetitos.  My lady. My tuna. A little movie popcorn. [dumps popcorn in bowl, it's almost all seeds] Uh, damn it.  This movie, a lot of buzz.  Not coming out for another six months.  Mrs. Albert Hannaday. So, friendship with the Nard-dog has its privileges.",5
"We don't normally download films illegally.  Because we're honest,  hardworking people.",4
And we don't know how.,3
"But Andy does, so we have to watch it with him.",4
Punishment fits the crime.,3
[movie] I want you to meet my nana.  Nana...,16
Mmmhmm...,16
This is Sam.,16
Hi. Nice to meet you Mrs. Hannaday.,16
Please-- Call me Lily. [light chuckle] Let's play Bridge.  You can be my partner.,16
Alright... Lily.,16
[after Pam checks her cell phone] What's going on?,3
"Uh, no one really knows, but Pam's parents are going through a little bit of a rough patch in their marriage.",3
My dad spent the night at our place last night.  My parents have been fighting for weeks and... it kinda sucks.  Jim's been great. But I'm gonna need to buy my dad a robe.,4
He's not saying what he needs to say.,4
Hmm? Who? Sam?,5
Yeah.,4
"I mean, they just need to communicate, you know?  If they said to each other what they're saying to everyone else, then--",3
Hmm.,5
"Jim and Pam are, like, movie geniuses. They're catching things that are totally going over my head.",5
"Hi, everyone.  Corporate has given Dwight two strikes. They are very, very upset with him. So, as a disciplinary measure he is going to have to issue a formal apology. Dwight, have you prepared your statement of regret?",1
I have.,2
Let's hear it.,1
[clears throat] 'I state my regret.',2
You couldn't of memorized that?,3
"I could not, because I do not feel it. Okay, everyone. I am going to need you to sign this statement of regret as an acknowledgement that you heard it.  Okay? Everyone come on up here. It's not a big deal.",2
It is a big deal. You almost killed Stanley.,12
"Yeah, right. I filled him full of butter and sugar for 50 years and forced him not to exercise. Now, take a lesson from Stanley and jog on up here and sign this, okay?  Make a line. Just form a line right here.  Sign it!  Sign it now!",2
"Hi dad. Yeah Jim has shaving cream, check our bathroom.",4
[movie] I'm in here.,16
"I uh, I'm sorry I didn't uh, realize you were in a bath.  Do you want me to go?",16
I want you to stay.,16
Gimme a break.,3
"I know it man. You know, Lilly was supposed to be Nicole Kidman, um and it was gonna be Sophie's mom, not grandmother. But then Nicole kidman dropped out so they went with Lily, with a small rewrite.",5
[movie] Get that in there. Oh yeah.,16
Get that done already.,16
I know but if I get it in deeper...,16
[to Pam] Can you believe this? [pause] He was pretty talkative at breakfast.,3
"Yeah... but... eh... breakfast? You mean when they were eating soup? I don't think that was breakfast. Unless soup, does soup symbolize breakfast?",5
So he doesn't share it with his daughter but he shares it with his daughter's fiance?,4
"You guys, they're making out.",5
Hey.,4
Hey.,3
"Um, did my dad say anything about my mom?",4
"Mmm... nope, we mostly just talked about cereal.",3
[sighs],4
What?,3
"I dunno. I mean, maybe he'll talk to you about some of this stuff 'cause he can't really talk to me about it.",4
Mmm...,3
You're good to talk to.,4
"[laughs] I'm ok, I'm not, great, and um... [nods]",3
[in a monk-impression tone] Ohmmm... Ohmmm... Everybody sit on the floor Indian style like me. [Meredtih sits Indian style in a dress exposing herself right in front of Michael] Ohmmm my God if you're wearing a dress please keep your knees together nobody wants to see that ohmmm... ohmmm...,1
My goal is to make this office as peaceful a place for Stanley Hudson as I can. I think sounds have a lot to do with that. Here are some downloaded peaceful sounds. [a couple of sounds play on the computer] That one makes me think... of death. It's kinda nice...,1
"[everyone is lying on the floor in the conference room with the light off, Michael is walking around with a candle in his hand] It is a beautiful, sunny day as we walk through the meadow that is very spiritual and relaxing and there are flowers and it is sunny and beautiful. Now, up ahead, a castle, in a distance.",1
Don't open your eyes.,3
"What? [opens her eyes, Michael is standing over her] Oh...",4
"And you walk up toward the castle, and inside the castle are 4 men, and each of them, none of them have shoes, and they give you a funny cigarette, and you feel even more relaxed, and then you want ice cream. You want a big bowl of ice cream. What kind do you want? Shout it out.",1
Chunky monkey.,16
Too expensive.,1
Chocolate.,16
"Racism is dead Stanley, you can have any kind of ice cream you want. What do you want? [beeping starts] What is that? People! Please I told you to get rid of the cell phones.",1
It's my bio-feedback machine..,16
"Oh, ok. What is that, like, a video game?",1
It alerts me when my stress level goes up so I can try to calm down.,16
You have stress?,1
Yes...,16
During our relaxation exercise?,1
Let me get you some water.,12
"No no, I'll help you. I'll help you up. Here we go.",1
"No, Michael, No. [beeping speeds up]",16
Let me getcha.,1
"Would ya, would ya step back please",16
"Ok, alright.",1
Please. A little further.,16
Ok. [beeping slows down],1
That's better. [Michael walks back towards Stanley and the beeping goes up again],16
"Ok... I think that thing is on the fritz. Ahh... Oscar, would you reach over and touch his thing? That's what HE said! Right guys, 'cause of gay? [Oscar has Stanley's monitor now] Let's give this a shot.",1
Hellloo... [beeping speeds up as Michael gets closer],1
"Michael, I think you're what's stressing everybody out.",6
So... it wasn't Dwight after all. Looks like I am the killer. You never expect that you're the killer... it's uh... great twist. Great twist.,1
"Dunder Mifflin this is Pam. Oh, hey Mom. No, what did Dad say?",4
What did you say to my dad?,4
What?,3
"After you talked, he called my mom and said he was gonna look for an apartment.",4
"Oh my God. Pam, I don't know, I, nothing, truly, nothing. I mean, I, I just was honest with him and I, I'm so sorry, I don't know. I'll call him again. [Pam rolls her eyes and walks away]",3
"Fifty percent of marriages end in divorce, so... it was her parents or my parents...",3
What could Jim have said to make my dad want to leave my mom? And at what point in our marriage is he gonna say it to me?,4
I don't get it. Do I stress you out?,1
Nothing stresses me out. Except having to seek the approval of my inferiors.,2
Oh...,1
Speaking of which... [hands Michael the paper to sign for Dwight's formal apology],2
"Remember when people used to say boss, when they were describing something that was really cool like, those shoulder pads are really boss man... Look at that perm, that perm is so boss. It's what made me want to become a boss. And I looked so good in a perm and shoulder pads. But now, boss is just slang for jerk in charge.",1
"Ok everybody, I've figured it out. The reason that you are all so stressed around me is that you are too intimidated to tell me what you really think. [Jim shakes his head at the camera] You are keeping these feelings inside, and that is what's causing stress. So, what is the solution? Solution is honesty, laughter, and comedy. In short...",1
A vacation.,13
"What? No. No, I am talking about a roast! Of Michael Scott! Oh c'mon! Who here has the Comedy Central Roast channel? You've seen it right? Everybody gets together, and everyone starts hurling insults at the one guy, and everybody's laughing, and everybody's hugging each other...",1
Michael are you serious? You really want us to roast you?,8
Si senor.,1
That's offensive.,8
"It's not! It's not offensive during a roast! Anything goes! I want you guys to really get crackin on this. I want you to take me down. Don't hold back. I want you to really make fun of anything about me. It could be my race, could be the fact that I'm so fit, or I'm a womanizer... fair game. Whatever. I don't want to write your stuff for you, but I just want it to be good.",1
[giggling] Oh my GOD... Oh man... Ohhhhh my God...,6
I consider myself a good person. But I'm gonna try to make him cry.,8
I can already feel people's stress starting to melt. I think they're very excited about paying their respects this way. I have got to make sure that YouTube comes down to tape this.,1
"May I have your attention please? Sign in, sign in on the sign in sheet, the clipboard. This meeting is mandatory, if you do not sign in your name will not be counted. Thank you.",2
"Hey, this is your apology letter.",12
That was the last signature I needed.,2
"Whoo!! Welcome welcome welcome welcome welcome. You are all jerks. Just kidding, not yet anyway. Welcome to the roast of Mr. Michael Scott. If you're here for the Grabowski wedding, it is the second door on the left. [Creed looks around] So, we all know how these work, needs to get crazy, take your best shot. I am going to sit right here on my chair and... ah... whoever wants to come up and roast me, you may. [Angela jumps up] Ok... lower the mic for the midget.",1
"If you ever wondered if you were Michael Scott, here's a quiz to help. If you ever put sunblock on a window, you might be Michael Scott. [laughter]",7
I normally don't enjoy making people laugh. [grin],7
If you ever called the fire department 'cause your head was stuck in your chair you might be...,7
Michael Scott! [laughter],16
"Hey Hey, I don't go make burgers where you work and then tell you how to make burgers. Ha ha!",1
"I have made a list of people that I would make out with before I would make out with Michael Scott. A turtle, a fridge, anybody from the warehouse, a woodchipper, Kevin, a candle, and Lord Voldemort. Anyway, Happy Birthday Michael.",13
You're so lucky! Good one... [clapping],1
Michael? You ran over me with your car. You posted a picture of my bare boobs on the bulletin board with a caption that said 'Gross'...,16
Well...,1
"Michael, you are the reason I drink. You are the reason I live to forget.",16
"Pow pow pow... [hands making gunshot impression, sporadic clapping]",1
[yelling at Michael in Spanish],8
"[Toby tries to come on stage] NO! No, friends only. Friends ONLY. [Toby shrugs and sits back down]",1
"Several times a day, Michael says words that are way beyond my vocabulary.",3
I know where this is goin'.,1
Do ya?,3
No...,1
Ok. Remember Spider face?,3
No.,1
"OK. 'Cause the quote was, cut off your nose to spiderface.",3
Spite her - ok [laughter],1
Yeah... yep.,3
How dare you all attack him like this.,2
"Oh, stop it Dwight.",1
Michael is your superior.,2
No no no no no no!,1
"Okay, you should be bowing down in front of him.",2
Dwight your'e supposed to do it this way.,1
"Ok, no, they don't understand who they have...",2
"That is the way you're supposed to do it, idiot.",1
You're interrupting me. I'm trying to get your back.,2
Idiot. Idiot! Idiot. Idiot.,1
Are you calling me an idiot?,2
Idiot.,1
"Don't you ever talk to me that way. You pathetic, short little man. You don't have any friends, or any family, or any land. [clapping and whooing]",2
"Well I just want to take a minute to talk to you all about something very serious. Once every hour, someone is involved in an internet scam. That man is Michael Scott. [laughter] He's supporting about 20 Nigerian princesses.",4
"Hey, ya know what? Forgive me for caring. Right?",1
"Well, ya know, Michael is a great delegator. He never does any work himself. Ever. And one time, I walked in on him naked, and his thing is so small. [quickly walks off stage] If it were an iPod it would be a shuffle! [clapping, laughter]",4
"Can I make just a little announcement. In a professional roast, usually the roaster will say something nice about the roastee after they're done, something about how much they love them, so, just, keep that in mind.",1
"Mike claims, we're all a family isn't that right?",11
"We are, we are a family.",1
"Ok, so um, what's his name? All the way in the back there.",11
Oh very funny.,1
What's his name?,11
Uhh... hehe hah! I'm thinking Roy?,1
Roy left years ago. What's his name?,11
I don't believe I have had the pleasure.,1
"Michael I gave you a ride home last week, we spent an hour in traffic...",16
What's,11
Jefferson.,1
Nope. His name is Michael. [Michael makes the da dum ksch on the drumset again],11
"[singing and playing the guitar] What I hate about you, you really suck as a boss, you're the laziest, jerkiest and you're dumber than applesauce. We're stuck listening to you all day, Stanley tried to die just to get away, heeey, well it's true. That's what I hate about you. That's what I hate about you. Yeah. And now, a man that deserves no introduction, Michael Scott.",5
"Haha ha. Thank you very much, thank you. That was great. Great job, great laughs. Really, really went after my intelligence there. [clears throat] Dozens of online IQ test might prove you wrong, but, and my thing isn't tiny, its average, so... get your facts straight. [clears throat again] So when I heard that there was going to be a roast in my honor, I thought [choking up, clears throat again] sorry. [laughs nervously] I think I have a frog in my throat. Um... [sigh] I decided to jot down some quick thoughts about you people, um, first up Phyllis and Kevin. Uh um... [Michael walks off stage, knocking over the snare drum]",1
"Dunder Mifflin this is Pam. Uh, I'm sorry, Michael's not here right now can I take a message? Great. I will. Thanks.",4
"It's very unusual for Michael not to show up to work. My guess? He's either deeply depressed, or an icicle has snapped off his roof and impaled his brain. He has this terrible habit of standing directly underneath them and staring up at them. And I always say Michael, take two steps back, and stare at the icicle from the side. And he's like no, I like the way they look from standing directly underneath them.",2
"[in the lunch room, with a sock puppet] He is so dumb that he tries to put his M&Ms in alphabetical order. [giggles]",6
Alright Kevin. Enough with the Michael jokes. I think he got it bad enough yesterday.,8
I'm almost done.,6
"That reeks, and I'm trying to eat.",8
Attention everyone I just got a text from Michael. He says personnel day. Are we hiring?,2
Yep. You're being replaced.,3
I think he meant personal day.,4
"Oh, that's quite a leap Pam.",2
"I hope he's ok, I feel bad.",12
"Give it up, he's dead.",16
He just sent a text...,3
What's a text?,16
[at a park throwing whole pieces of bread] Caw... caw... caw caw... caw...,1
"You know sometimes, to get perspective, I like to think about a spaceman on a star incredibly far away. And, our problems don't matter to him, because we're just a distant point of light. But he feels sorry for me, because he has an incredibly powerful microscope, and he can see my face. [looks towards the sky] I'm okay. No, I'm not.",1
Phyllis there's a package for you.,4
"Oh, ok. [Phyllis signs for the package, opens an empty box]",12
[after snatching the clipboard with her signature] Got it.,2
"[movie] Sam, Sam Sam. It's not that you dumped my granddaughter, and its not that you want children. It, it's that you lied to me. Can't you see that? Can't you see? Oh, I can never trust you. [Andy looks like he's going to cry]",16
"Lilly no. Lilly! Lilly please! Lilly STOP! I don't care how much time we have left. I don't care what my friends say! And I don't care what your mom thinks! Frankly I'm pretty sure she's not makin any sense. Please. Move back to my apartment. [Andy's crying, 'I'm All Out of Love' starts playing] Lilly. I'm not giving up. I'm not giving up. Lilly... Lilly! Push the reverse button! Reverse the button!",16
[through tears] Sam! Sam!,5
"Hey Dad. No I know, Mom told me. Ok. Yeah I'll see ya then.",4
So what did he say? Was it my fault?,3
"Yeah. He said that you told him how much you love me. About how you feel when I walk in a room, and about how, you've never doubted for a second that I'm the woman you want to spend the rest of your life with. I guess he's never felt that with my mom, even at their best.",4
You ok?,3
Yeah. [they hug],4
"When you're a kid you assume your parents are soul mates. My kids are gonna be right about that. I guess it also means that sometimes love affairs look different to the people inside them. [Andy is in the background, looks incredulous]",4
"I am not insightful enough to be a movie critic. Mm... maybe I could be a food critic. These muffins taste bad. Hmm, or an art critic. That painting is bad.",5
Michael! It's really good to see you.,4
Hey. Why are you wearing a turtleneck?,2
Are you alright?,3
"Michael, I feel like I was a little harsh yesterday. [murmurs of agreement]",8
"I um, I spent the afternoon in the park trying to feed the pigeons, I guess they all flew west for the winter, and I, I just had some thoughts that I wanted to share with you people.",1
What?,4
"Well I wrote them down so I wouldn't forget. Jim, you're 6'11 and you weigh 90 pounds, Gumby has a better body than you. Boom. Roasted. Dwight, you're a kiss ass. Boom. Roasted. Pam, you failed art school. Boom. Roasted. Meredith, you've slept with so many guys you're starting to look like one. Boom. Roasted. Kevin, I can't decide between a fat joke and a dumb joke. Boom. Roasted. Creed, you're teeth called, your breath stinks. Boom. Roasted. Angela where's Angela? [Angela raises her hand] Whoa there you are, I didn't see you there behind that grain of rice. Boom. Roasted. Stanley, you crush your wife during sex and your heart sucks. Boom. Roasted. Oscar, you are... [Stanley is laughing] Oscar, you're gay.",1
Wow.,8
"Andy, Cornell called, they think you suck. And you're gayer than Oscar. Boom. Roasted. [Stanley is still laughing] Alright. Alright everybody, you know I kid, you know I kid. You guys are the reason I went into the paper business, so, uh, goodnight, God bless, God bless America, and get home safe. [clapping and murmurs of appreciation]",1
"They say that laughter is the best medicine so Stanley, you can throw away those pills. You are cured. Actually, you should... better hold onto  them pills, just in case.",1
"[breathing heavy over intercom, starts laughing]",1
"This morning the phone guy comes in, and he shows Michael that the phones have a PA function. And then he just left.",3
"[over PA] This is your captain speaking, the office will be flying at an altitude of two stories. Look out your left hand window and you will see Vance Refrigeration. [snickering] I am the ghost of salesman past, do not come near me. [wheezing laughing, starts coughing] Yes Michael Scott for Dr. Jocelyn, please. Hello doctor I was just following up on my mole again. No, I was looking online about sebaceous cysts. I have not been squeezing it.",1
[disgusted groan],3
Could I stick it with a pin?,1
Ugh.,4
"[still talking over PA] Toby Flenderson to the principal's office. Your mother called, and it appears that you wet the bed again. So you have to get home to wash your sheets [Jim stands up, puts scissors in back pocket] because they are yellow and they're wet with your urine.",1
[sighs and knocks on Michaels door],3
"You, and at six foot six, from the University of North Carolina, Jiiiiim Halpeeeeert.",1
"That's pretty funny. Hey you know what? Did I drop my, uh...",3
What?,1
"What the heck? Is that, uh... [bends down, cuts phone cords with scissors]",3
You find it?,1
"I didn't, I'll look somewhere else.",3
All right.,1
All right.,3
Would you like fries with that? Please drive around.,1
"[knocks on Pam's hotel door] Hello, good morning.",1
Good morning.,4
"You ready? And we're off, like a herd of turtles.",1
"Well, Pam and I have eloped. Actually we just robbed a bank, and we are on the lam. [laughs] No, uh,  seriously, I am on a lecture circuit. Apparently Scranton has the best sales of any regional branch. So David Wallace has asked me to go to all the branches, except Nashua, still a little bit raw there. Um, but I am going to these branches and sharing my secret recipe for success. My 11 business herbs and spices, in a sales batter. [looks at Pam] Oh that, well, that is Pam. Pam is coming along as my assistant and my driver so I can focus. And I like to pack heavy.",1
He brought a sled.,4
"No! That is a toboggan, you never know when you're gonna find a snowy hill so... Every magician has a hot assistant, and every rock star has a roadie, and Pam is my hot roadie.",1
"Yeah. I love being on the road, but I especially love the time and a half pay 24 hours a day, for three days. Cause I have a mortgage now, got a bring home the bucks.",4
"Yeah, oh don't say bucks, it's not lady like. Here we go! [gets in backseat] Okay so what we do is drive all day and we stay in hotels together at night.",1
Separate rooms.,4
Well that goes without saying.,1
I'm going to say it anyway.,4
"Hey! Look at what you're wearing again, Pam. Have you ever seen a magician's assistant?  That's...",1
This is a new cardigan.,4
...kind of [retches] Maybe you could tie it around your waist or lose the shirt underneath or something.,1
No.,4
"No. Oh, all right.",1
"[front door slams, Kelly walks by] Hey, Kelly.",3
Screw you.,13
"Excuse me, that is no way to address a superior.",2
Oh yeah? Screw you too.,13
Whoa! What was that all about.,3
"You forgot her birthday, it was yesterday.",12
[Jim and Dwight sitting next to each other in talking head interview] Go ahead.,3
"Go ahead, you do it.",2
Okay.,3
I insist.,2
"Basically after Phyllis blackmailed Angela, Michael asked them to both step down from the party planning committee cause there was too much drama.",3
What he said was... [puts finger toward Jim's face],2
"[pushes Dwight's finger away] Just, easy.",3
"...there was a problem with having one head of the party planning committee. She becomes too powerful, so he appointed two heads.",2
Party planning is literally the stupidest thing I have ever done in my life.,3
"[at the same time as Jim] I am a paper salesman, this is humiliating. [shoves Jim's arm away] That's on my side.",2
So this is fun.,3
"My birthday was yesterday, and everybody forgot. I got really dressed up and  excited, and no one said a word. There wasn't even a party. I think sometimes people are really mean to the hot, popular girl.",13
Can I turn on the radio?,4
No. I need silence or Sam Kinison to prepare.,1
But then you fall asleep and there's nothing for me to do.,4
"Then listen to your iPod, Pam.",1
That's dangerous.,4
Well then... hey you know what then let's just talk.,1
That's okay I can... I'm fine. I'll just play a song in my head.,4
"You nervous about seeing Karen again, since she was the other woman? Actually you were the other woman so...",1
"No, that was a long time ago.",4
Is that why your wearing makeup today?,1
"No, I'm not even wearing that much.",4
"I hate the idea that someone out there hates me. I even hate thinking that Al-Qaeda hates me. I think if they got to know me, they wouldn't hate me. But Karen knows me, and she still hates me, so...",4
"Oh, this is a nice office.",16
[laughs] You don't have to lie. Through here.,16
"Um Phyllis, who's that?",5
She's out of your league Andy.,12
"For your information, I have been with lots of beautiful women.",5
Sexually?,12
This conversation is over.,5
"I am single now. What we have here, is the ultimate smackdown between the Nard-Dog and crippling despair, loneliness, and depression. I intend to win.",5
We just wanted to say we are very sorry.,3
Screw you guys. You're dead to me.,13
If you say screw you one more time...,2
"Yeah, screw you, beefer, I don't forget your birthday, I would never do that.",13
"Hey, HEY.",2
[while Dwight and Kelly are arguing] Guys guys guys guys guys guys. We just want to make it up to you. What can we do?,3
"I guess my only wish, would be that nothing so terrible would ever happen to anyone else ever again.",13
Oh God.,2
Okay.,3
"In a way, it's good that it happened to me, because at least I can bear it.",13
What kind of cake do you want imbecile.,2
Ice Cream.,13
"[taking Michael's picture] Okay, uh, point at the Dunder Mifflin.",4
"Hello, Rolando, how are you?",1
Hi.,16
"Rolando, [clears throat] I'd like you to meet Pam. She is our receptionist. You know what? Maybe you guys could go out on a little friend date sometime.",1
"[sarcastically chuckles] Uh, your late, everyone's already in the conference room. Karen will be right here to take you over.",16
"Okay, don't be nervous, just picture her naked.",1
"Stop it, please.",4
"That's what I do, steal my trick.",1
Please cut it out.,4
"Hey. Hi, guys.",16
[notices Karen's pregnant] Oh my God. Is that Jim's?,1
What!,16
Michael!,4
Of course not!,16
"Okay. Wow. Oh man! My head just exploded. Whoo! Thank God, for everybody right? Whoo kay. Wow, you're huge! That's incredible! I... God sorry, sorry my head is... I'm just, I'm trying to figure out the last time that you and Jim had sex, and...",1
"Let's just get this over with, shall we?",16
"Okay, Mm Hmm. Ten, ten months?",1
[partially blown up balloons on table and hanging from streamers] Are you kidding?,3
"Well, I'm not done yet.",2
"Dwight. This, [picks up balloon] fits in the palm of my hand. You haven't blown 'em up enough. Why have you chosen brown and gray balloons?",3
They match the carpet,2
What is that? [looks at sign that says 'IT IS YOUR BIRTHDAY.'] It is your birthday period.,3
It's a statement of fact.,2
Not even an exclamation point?,3
This is more professional. It's not like she discovered a cure for cancer.,2
I can't believe how bad this looks.,3
"Are you trying to hurt my feeling? Because if so, you are succeeding. Fortunately, my feelings regenerate at twice the speed of a normal man's.",2
"Okay, good then.",3
Have you collected the money from everyone?,2
I am working on it.,3
How much do you have?,2
Six dollars.,3
[yelling] That's how much you and I contributed! I... Damn it Jim!,2
I said I was working on it.,3
[sighs],2
"[looking into Julia's car] Trying to see what CD's she got. It's good to know the deets about the girl you're wooing. Eh, Aha! Fiest. Yes! [bangs on car and alarm goes off] Whoa! Aah, Aah! [backs up and runs into another car starting another alarm]",5
"[on cell phone] NO! Oh, my God. Oh, No. That is so awful. That is the worst news. I have to go. I have to do a presentation. I'll talk to you... [hangs up phone, sighs] This is going to be hard for me to speak today. Because I just learned that my father has died. ... No, he didn't! He is alive. And this isn't even a cell phone. This is a calculator. But you bought it! And now you can't return it. Or can you? No you can't. [Karen raises her hand] Yes. Karen, do you need to go pump?",1
"Not gonna have to do that, till after I have the baby. No, I am wondering. What are you talking about?",16
"I am talking about, how you all need to sell an experience. Like I sold you on the idea that my father had died.",1
But now we think you're a liar.,16
Would a liar bring mini Mounds bars? [Pam tosses a handful of Mounds bars at everyone],1
"I am a theatrical person. Growing up, I always thought I would become an actor. Because I have, these memorization tricks that I use. Um, for instance, I learned the Pledge of Allegiance by setting it to the tune of Old MacDonald. [starts singing] I pledge allegiance to the flag of the United States of America, and to the republic for which it stands, one nation under God. With a woof-woof here, and a woof-woof there. Here a woof, there a woof. Everywhere a woof, woof. Um, you get it.",1
"I don't know you. But I need to know you in order to sell to you. That is why I have asked you to go around and tell me you names. I have an amazing mnemonic device, by which I have memorized all of your names. Shirty, mole, lazy eye, Mexico, baldy, sugar boobs, black woman. I have taken a unique part of who you are, and I have used that to memorize your name. Baldy, your head is bald. It is hairless. It is shiny, it is reflective like a mirror. 'M' your name is Mark.",1
Yes.,16
Got it. It works.,1
"Uh, it's very insulting.",16
But it works. I would like you all to give this a shot. What do you say?,1
But we already know each other's names.,16
"Well, then it will be easier for you. But I, I still think it's worthwhile, to give a, give it a try.",1
"Okay. All right everyone, meeting's over.",16
"Oh, I still have more.",1
"Can I please see you in my office, please?",16
"She is pregnant. She is knocked up. 'K' Karen. Pam, let's go.",1
"I can't accept these prices, Stanley. They just cut our budget.",16
"Brought you guys some coffees. Stanley, I know you have adult onset diabetes. So I put Splenda in yours. Let's see. How many did I put in there? [starts singing to the tune of Feist's 1234] One, Two, Three, Four Splenda's in your coffee, Stanley. None in yours, Julia, cause I don't know how you take it. But if you'd rather...",5
Four Splenda. Are you crazy?,16
"Well, No, I actually only put in two. But that's not how the songs goes.",5
Are you out of your damn mind?,16
"Are you out of your damn mind? You bring an angel like that into this office, and you don't even set me up with her.",5
We're not friends. I didn't think about it.,16
"We are friends. Stanley, we're friends. And you let me down.",5
"You really like her, huh?",16
Yeah. I really like her with all my heart.,5
[thinks for a moment] Give me two clients for her.,16
"I grab this [grabs a chain saw], and I turn it on and I say, 'Prepare yourself, for the Utica chain store massacre.'",1
"No that's, that is incredibly dangerous.",16
"No, don't worry, the chain is off.",1
No it's not.,4
"You know, I think I'm just gonna distill all this, and send it in an email to my team.",16
"Email's not scary. This is an opportunity. Don't, don't blow it.",1
So when are you due?,4
"Uh, in about a month.",16
"Wow, that is wonderful, congratulations.",4
Thank you. It just all happened so fast.,16
"It's really amazing. Congratulations Karen. So is there a guy or, uh, a person. Or, uh, a sperm machine that did this to you, or?",1
"Yes, Michael. My husband impregnated me.",16
"Oh, great.",1
"His name is Dan, uh, this is us. So dorky.",16
"Oh, he's cute.",4
"Yeah, he's so cute. He's a dermatologist. We met a bar. Can you believe that?",16
What is happening there? [points at picture],4
"Oh, yeah. Don't even. That's really dorky.",16
It's really sweet.,4
"No, it's really dorky. You were right the first time.",1
"So, how are things in Scranton? How's Jim?",16
"Uh, they're good. Uh, Jim's good. We're engaged.",4
That's so great. That's great.,16
Thank you.,4
"Oh, my God. I'm so happy for you. [hugs pam]",16
Old hatreds dissolve into new friendships. It's a really wonderful moment.,1
"I have to take care of a couple things. So Andy will be taking over things here. You're in good hands, and give my best to your mother.",16
"So Julia, um, let's see. With regards to, uh, billing. Should we send bills to you, or to your boyfriend's house or?",5
"No, it could go straight to our business address.",16
"Oh Okay, all right. That makes sense. How does your boyfriend, deal with your phenomenal success? Is he just, like, totally threatened by you, or?",5
"Actually, I, I don't have a boyfriend.",16
"[stammers] Really? Is that... wow, that's so weird.",5
"Guys, stop everything. I'm about to ask out this girl, and I'm completely panicking.",5
"[quietly] Oh, my desk is over... [quickly walks away]",8
"This gal, she's really into you?",16
"Yeah. Yeah. I mean, I've seen her, like, three times today. And we love all the same music, and whenever I walk into a room, she totally looks up.",5
"All right, all right. Say no more. So, this is how I got squeaky fromme. No small talk. Just show her who's the boss. Just go right in and kiss her.",16
"Okay, it sounds risky.",5
"Have I ever steered you wrong, Jim?",16
"Wait, what?",5
"I would give that lecture a solid B+. Although, for the record, Karen. Wow, kind of mean.",1
I like her.,4
"Really? No, honestly. Tell me what you really think.",1
"I'm serious. Um, I'm really glad I came.",4
Why?,1
"Because, um, cause I'll never wonder ever again. If I did something wrong and... Now I have closure. She's happy and, I don't know, it feels good.",4
Thanks for walking me out.,16
"Oh, my pleasure. Yeah, there's all kinds of weirdo's out here, so...",5
You must be freezing.,16
I am about to die. [laughs] Will you wait here while I go get my jacket?,5
"Oh, no, it's okay. This is my car.",16
"Okay, Okay. Well listen, you're a new client, and as one of my new clients, you will always be taken care of. And that is the Nard-Dog guarantee.",5
What's a 'Nard-Dog'?,16
[points to self] This is the Nard-Dog.,5
[Andy leans in to kiss her] Whoa. What the hell?,16
"Oh, I'm sorry. I'm sorry. Oh I, I thought we had this energy. And I'm a mess. And I just had my heart broken. And you came in today and your so pretty. You're, like, incredibly pretty.",5
I just got out of a relationship too. It's really hard.,16
"Yeah, right? Wow. Yeah. Do you want to talk about it? Go to a mall of something? Just walk around?",5
"No, I, I don't think so.",16
"Sure, yeah that's... your right. It's too soon for... definitely too soon for me. So I'm glad we go that out of the way. I'm gonna be in touch with you. In three months. I'm gonna call you about that order. And maybe about that mall walk.",5
[chuckles] Okay.,16
Take care Julia.,5
Thank you.,16
[as Julia is pulling out] Sorry I tried to kiss y...,5
We lost the account.,5
[struggling to blow up a balloon as his desk phone rings] Damn it! [answers phone] Dwight Schrute.,2
[over the phone] How old's Kelly?,3
Who is this?,2
It's Mose. Who do you think it is?,3
Mose doesn't know how to use a phone. So joke's on you.,2
"Look, I'm at the supermarket, and they only have numbered candles. How old is she?",3
"Uh, 24. 37.",2
Do you think I'm calling you for your best approximation?,3
[sighs] I'll call you back. [goes to a filling cabinet takes out a file and looks around],2
"I have here Kelly Kapoor's personal and confidental file. Allow me to share. [opens file]  'Kelly Kapoor spent April 1995 to December 1996 at Berks County Youth Center.' Juvie. 'According to past employers, it in no way affects her job perfor...'  Blah, Blah, Blah. [closes file]",2
Are you asleep?,4
"No.  I'm just thinking about what you said, about Karen, about closure. You remember Holly? She used to work for H.R.?",1
