line_text,speaker_id
You're taking two?,0
"Yeah, um, but one of them is for Toby.",0
Yeah why don't you send that to him in Costa Rica?,1
"Um, I'm just gonna hand it to him right now.",0
"Heh, okay, weirdo.",1
"Why is that, why is that weird?",0
She said she was going to give it to him right now. [starts laughing],1
"[laughing] She's probably going to, cause they sit next to each other.",0
"Yeah, they used to.",1
Toby works here again.,0
"Oh, can you imagine?",1
Oh no.,0
Uhhgh.,1
You don't know.,0
I don't know.  What?,1
"You should probably just meander back there; take a look.  See if he's, see if he's back.",0
"Hmmm, dare I? [laughs]  You know what? I'm going to, for old time's sake.  [walks to the annex, standing in Toby's cubicle] Great practical joke Jim, you got me to go to the annex. [turns around and sees Toby]",1
"Hi, Micha-",0
"NOOOO! GOD! No, God, please no! No! No! NOOO!",1
[watching Toby at Phyllis' desk through his office blinds] Look at him.  With his stupid face.  Stupid... tan. No.,1
He looks great.,0
No.,1
Well rested.,0
He looks worse.,1
"Michael, is everyone okay?",0
"Uh, well I'm afraid not.  Toby Flenderson, of H.R., has made a sudden reappearance.",1
"I don't understand, is anyone hurt?",0
"Not on the surface, no, but I can tell people are disturbed, David.",1
"Michael, you texted me, 911 CALL ME.",0
Yes.,1
All in caps.  Do you know what 911 means?,0
"I learned a while back that if I don't text 911 people will not return my calls.   Um, but now people always return my calls because they think that something horrible has happened.",1
Now what I'm curious about is how you were able to go an entire a week without knowing a member of your staff was there.,0
I did not want to go back to the annex because that is where Holly worked whom I loved.,1
"Also, it's icky back there.",0
That's true.  People say it's icky.,1
"Okay, I have to go.",0
"David, wait.",1
No.,0
Is there no way we can get rid of him?,1
"Not without cause, Michael.",0
I have cause.  It is be-cause I hate him.,1
You have to get along with Toby.,0
No.,1
Yep.,0
I don't.,1
"Goodbye, Michael. [hangs up]",0
"[Dwight comes over, starts to massage Michael's shoulders] Don't do that.",1
"[pours something from the fridge into a bowl and opens the microwave, it is covered in exploded food] Oh, come on! [to the documentary crew] Do you see this?  Disgusting.",0
"So, Tunes, you still gonna buy your old man's place?",0
"Yeah, I am.  Wait, how do you know that?  I didn't tell you that.",0
"Ehhh no, I was just walking by your desk.  I saw some email.  I got peepers of an eagle.",0
That's really not cool.,0
Kaaw!,0
"So Jim, you're gonna live in the same house that you used to pee the bed in?",0
"Yeah, I guess technically Kev, you're right.",0
"Today's a big day.  Today's the day that I show Pam the house that I bought for us. Without telling her. But it's my parent's house, the house I grew up in and yeah, I bought it kind of impulsively. I mean, the price was good and I was helping out my mom.  It's got shag carpets.  I mean you can't blame my parents it was the 70's.  And why would you want to buy ugly wood from trees when you can have paneling? And a painting of some creepy clowns that is apparently crucial to the structural integrity of the building. [tugs and pulls in vain at the clown painting]  She's gonna love it.  Right?",0
Could you guys all do me a favor and not talk about this until I tell Pam?,0
"Whoa, you haven't told the misses about the castle?  You're in for a spanking my friend.  Myself and my lady? - no secrets.",0
"Jim, don't listen to Andy.  I think it's so romantic.",0
"Oh thanks, Phyllis.",0
Where's your place?,0
"Oh, it's on uh Linden Ave?  By the quarry?",0
Ohhh...,0
"Cool beans, man, I live by the quarry.  We should hang out by the quarry and throw things down there.",0
Definitely we should.,0
"[reading from a note on the microwave] 'To whoever made the microwave mess: the microwave is a shared kitchen appliance.  By not cleaning it up you are basically telling whoever follows that their time is less valuable, as they will have to scrub out your disgusting splatter.  Sincerely, disappointed.'",0
That is just obnoxious.,0
No kidding.,0
"Yeah.  Wait, what, the mess or the note?",0
The note.  So 'holier than thou'.,0
"Hmm, I liked it.",0
Don't you think the person who left the mess is the obnoxious one?,0
"No, the note is way more obnoxious than the mess.",0
"Sincerely, disappointed? Get off your high horse, Richie.",0
"Just because someone likes things clean, doesn't mean they're rich.",0
"Yeh, they're rich.",0
"You want to see some really high caliber acting?  Well, Mr. Kurt Russell, you are about to be served. [walks to the annex] Hey Toby, great to have you back, man.  Seriously, just a, just a real pleasure to see you again.",1
Well thanks Michael.,0
You're welcome.  Missed you.  Missed you as part of our family.,1
"Well that's sweet, I missed you guys too.",0
So Costa Rica that was - did you have fun?  That must have been fun.,1
"Well, um, it was amazing.  It really was, thanks for asking.  Um the beaches were pristine...",0
"Nice beaches, pristine beaches?",1
"...and, yeah, the whole thing was incredibly cathartic.",0
Why'd you come back?  Why didn't you stay?,1
It was actually kind of hard to meet people I found.,0
"I bet, for you.",1
"And uh, yeah, plus it was hot.",0
"[shifting uncomfortably and sweating] Shhh hot, why didn't you get an air-condition--- should have gotten an air-conditioner for yourself.",1
"Are you all right, Michael?",0
"Yeah, I am.  I am.",1
"I tried, I tried.  I tried to talk to Toby and be his friend but that is like trying to be friends with an evil... snail.  I feel like I'm dying inside.  I feel like Neve Campbell in Sream II.  She thinks she can go off to college and be happy and then, the murderer comes back and starts killing off all of her friends.  I learned a lot of lessons from that movie, this is just one of them.",1
"Okay, just summarize.",1
"Okay, fireable offenses include: workplace violence and sexual harassment.",0
"That's it, that's it, perfect.  We will get him to hit on somebody, and then we will catch him in the act.",1
I love catching people in the act.  That's why I always whip open doors.,0
"Mm.  Me too.  Okay, let's get this started.",1
Okay [stands up removes jacket and starts loosening his tie],0
What are you doing?,1
[removes glasses] I am the bait.,0
For what?,1
Men find me desirable.,0
"No, no, no.",1
"Oh, it's a good day too. I'm wearing my mustard shirt.",0
You're the bait for Toby?,1
Mmhmm.,0
"No, for one thing, he's not gay.  And if somebody were to be bait it would be Jim.  Or Ryan.  Or me.",1
Men find me desirable.,0
"Yes, sure they do, Dwight.",1
"When it comes down to it, it's a health issue.  I should have written that.",0
"Mmhmm, yeah.",0
[looks up] Why aren't you as mad or interested in this as me?,0
"Oh totally.  Sorry, are we talking about the microwave still?",0
Are you inching away from me?,0
No.,0
Reach your arms out.,0
[laughs and swings his arm out which doesn't come close to touching the reception desk] I'm always this close.,0
"Pamtown lady sing this song, doo-dah doo-dah.  Hello, Pam.  Jim may I have a moment with Pam please.",1
"Yes, I just have to take this call anyway so...",0
"Oh, oooh his mistress.  No. I'm kidding.  No one would ever cheat on you; you are the complete package, Pam.",1
"What do you need, Michael?",0
"Okay, what I would like you to do is take this folded note, and deliver it to Toby Flenderson?  I just want you to just react to whatever this note elicits.  Do not read it beforehand.  Can you do that for me?",1
"Good. [Pam stands up and starts reading note] N-no no no, don't.",1
"Please hug and kiss me, no matter how hard I struggle.  I'm too shy to tell you that I love you.'",0
"Pam.  Pam, you gave me your word.",1
[kissing Kelly against her desk] You did that for me?,0
Mmhmm.,0
Are you happy you did?,0
Hey guys that's really inappropriate.,0
[kisses for a little longer]  What's up?,0
"Um, I got some photos from Costa Rica if you want to see them?",1
"Yeah, yeah I'll see them.",0
Toby can I see those? Ooh. [takes photos and throws them on the floor] What's the matter?  What's the matter? You scared?,1
Those are fighting words.,0
You mad? You mad at me?,1
I hope he doesn't haul off and just hit you.,0
"Do you want to do that?  You want to hit me, you want to punch me?",1
Hmmm?,0
Huh?  He might do it...,1
"Punch him, Toby!",0
I dare you to.  Come on.,1
Come on. [making karate moves] Baaah!,0
What's the matter... haaaww!,1
"Hit him!  Hit him, Chicken.",0
"Yeah, punch him.",0
"Hey hey! Come on, Ryan, who's side are you on?",1
"Ryan.  Come on, man?",0
"No do it, do it.  I dare you.",1
Punch him as hard as you possibly can in the face.,0
"Not, not as hard as you can, just a good, solid punch.  Come on! Come oooon...",1
"I'm not going to punch you, Michael.",0
Are you really not going to punch him?,0
"No, why would I punch you?",0
Son of a bitch.,1
"[as Toby picks up his photos] You should have hit him man, guy was asking for it.  Once in a lifetime, man.",0
I thought you were going to parcel those out through the day,0
[mouth full of brownie] Just stop it.  You haven't done anything helpful all day.,1
There's still one thing we could do to get Toby fired.,0
What's that?,1
"[goes over and closes office door] Frame him, for using drugs.",0
Frame him?,1
"Yeah, it's illegal, but... everything they do on The Shield is illegal.",0
"I've never framed a man before, have you?",1
Oh I've framed animals before.  I framed a raccoon for opening a Christmas present.  And I framed a bear for eating out of the garbage.,0
Just seems awfully mean.  But sometimes the ends justify the mean.,1
"Hello.  I've seen you guys around.  I'm Michael Scott, Dunder Mifflin.   How you doing?  [they stare at him] Uhghh, so I guess you know why I'm here?  I need to purchase something.",1
A fridge?,0
"No. Uh, I wanted--- I wanted to buy some weed? Some...",1
What?,0
"Grass, weed?",1
What makes you think we'd have weed?,0
I heard you drug---  I heard you dealt.,1
"[whispers in Leo's ear] Hey, just hold on one second.",0
"I'm not wearing a wire, so...",1
Why would you even say that?,0
"[comes back up to Michael] Hey, that's gonna be 500 dollars.",0
How much? How many pounds is it?,1
"It's- it's two pounds.  I'm losing money on this man just, give me the money.  Alright, walk away.",0
Walk away.,0
Walk away.,0
"Hey, Pam?  I just wanted to let you know; I'm totally on your side with the whole microwave situation.",0
Thank you.,0
"I was just back there, to make some cup-o-soup; the thing is still a huge mess.",0
"I know, can you believe it?",0
"Yeah, it's crazy.  But, I guess the thing is at some point, notes or no notes, someone's gonna have to just get there and clean it up.",0
"I guess that's why we have a temp, huh?",0
"Ah ha ha, oh no, trust me.  I would just make it worse.",0
How would wiping it with a paper towel make it worse?,0
I--- I would find a way.,0
"You've seen things cleaned before though, right?",0
"I--- Pam, I am hopeless at that stuff I... I, uh...",0
"Hi, Michael.",0
"Hey, hey, hey.  Hey.  I forgot... I forgot...",1
"[on a cell phone in the hallway] Yes, I repeat a drug dealer is on the premisis of Dunder Mifflin.  His name is Toby Flenderson [Michael opens Toby's desk drawer and puts something in it] and he recently returned from a mysterious vacation in Central America.   I have risked a great deal to tell you this information.  My name is Andy Bernard.  Andrew Bernard, that's my name.  See you soon.",0
"Hi, we received a call?",0
I don't know anything about that.,0
We were tipped off about a possible narcotics situation.,0
Here?,0
"Hey, Pam. Hey I got this, okay?  Hello, officers, Dwight Schrute, former volunteer Sheriff's Deputy.  Listen, I may have inside information that someone is hiding drugs in this very office.  [leads them back towards the annex as Creed stands up and starts to put him hands up and then relaxes them behind his ears]",0
Just pretend like we're talking until the cops leave.,0
"Those are real cops, real guns.  I wonder what's going on. [follows them]",1
"Officers, I reveal to you the perpetrator.",0
"Hey, what is this?",0
Search his things.,0
"Sir, can you step away from your desk please?",0
Why?,0
"Sir, please step away from your desk.",0
"Hey, what's going on?  You don't have my permission to do this.",0
"They don't need your permission, Flenderson, they've got the company's permission.",0
"Hey, hey what are- why are you doing this?",0
"Uh, you know what?  I think that this... uh, this is probably a misunderstanding.",1
Don't search my stuff.,0
Sir?,0
I have a reasonable right to privacy.,0
"Save your whining for the jury there, Flenderson.",0
Michael!,0
"Yeah, let's just cancel this, okay?",1
"Sir, did you recently return from a trip to Central America?",0
Oh my God!,0
"No, no no no... No, no.",1
That was... I went to Costa Rica for a few months.  What is going on?,0
"No, that was... that was legitimate.  That was totally legitimate.",1
Really?,0
Check this out.,0
Oh God!,1
That is not mine.  I have never seen that before.,0
"No, no no no no.",1
Turn around.,0
What is going on here?,0
"God! No, that's not... I don't know what that is.  And I... I bet he has nothing to do with that!",1
Do you have any weapons?,0
Of course not!,0
"Ahh, that's mine.",1
"No! Michael, no!",0
"Yes, it's mine.",1
"Some basil.  Salad dressing, I think.",0
Salad dressing?,0
"Yeah it's, uh, a caprese salad.  There's a little bit of, uh, mozerella right there.",0
Are you kidding me?  That's my salad.,1
"So wait a minute, there's no drugs?",0
No.,0
"Gahh, dammit! [punches file cabinet] Come on!",0
We got a fake tip.,0
"Wait, officers, are you sure you don't want to interrogate him?",0
No.,0
[following them out] You have laws that protect you in any kind of interrogation.  Why don't you use them?,0
You must feel pretty good about yourself right now.,1
"I didn't put caprese salad in my drawer, Michael.",0
Hmm.,1
Did you?,0
Since when is it illegal to put caprese salad... anywhere.,1
"You know but the police could have been out there you know, catching real criminals instead of here searching my stuff.",0
"Are you kidding me?  Are you kidding me, that's who you're worried about?  You're... you're worried about the cop's time?  You think I framed you, and you're worried about the taxpayer?  Dah, God! Welcome back, jerky jerk-face.",1
You said you were leaving and you made liars out of all of us.  So...,1
I did leave.,0
"Yes, you did.  And then you came back, which makes you the biggest liar of... history.",1
"Well, I don't see it that way.",0
Do you want to hear a lie?,1
What?,0
I think you're great.  You're my best friend.,1
[stops kissing Kelly] I can't do this.,0
Can't do what?,0
It's not fair to you.  And it's really not fair to me.,0
"Wait, what are you saying?  I broke up with Darryl so I could be with you.",0
That was your choice; don't put that on me.  I'm just going on a little trip.,0
"Oh, can I come?",0
"It's not that kind of trip.  I'm going to Thailand with some friends from high school, well, a high school.  And if I don't do it now I'll never get to go.  And I'll always resent you for it... you don't want me to resent you, do you?",0
So you're dumping me?,0
"Let's be adults about this.  Let's have sex one more time.  And if you have any extra cash, that would be amazing.",0
Okay?,0
"[walking out of the building] Hey, do you mind if we make a stop on the way home?",0
Sure.,0
Cool.,0
[getting out of the car] What are we doing at your parent's house?,0
"I have a surprise for you.  All right, ready?  Close your eyes and now [spins her around once] open your eyes.  Tadah!",0
I don't get it.,0
"I bought it.  It's ours.  Let's go inside, I'll show you inside.  [walking inside] So if you can believe it I did it without a realtor.  Saving on closing costs is good and, uh, we can put all the money to de-shag the carpet.  Which I think will help, the color situation. [Pam walks over to the clown painting on the wall]  Yeah, I am really sorry about this.  I tried to move it but he is really nailed in there.  Worried about art theft, I guess, lot of art theives in this neighborhood.  [upstairs] This is the master bedroom but, I'm actually not allowed in here so... [shuts the door]",0
"[outside] So I'm still in the process of converting the garage.  It's got great light in here and I'm thinking, it could be perfect [opens garage door] for an art studio.  [Pam looks around and then looks at him] Look, I know, I bought this without asking you and it's doesn't look great, I know that.  And if you really hate it, I totally understand it's just---",0
I love it.,0
You do?,0
"Yeah, I love it!",0
Really?,0
"I mean, you bought me a house!",0
Oh my God...,0
You bought me a house!,0
"Yeah, I did. [they kiss]",0
"Um, do we have to sleep in your parent's bedroom?",0
"No, No, we'll just board that up.  It'll be that weird spare room that people ask us about.",0
And the clown?,0
"Yeah, I can't... really can't move him.",0
"What is my perfect crime?  I break into Tiffany's at midnight.  Do I go for the vault? No, I go for the chandelier.  It's priceless.  As I'm taking it down, a woman catches me.  She tells me to stop.  It's her father's business.  She's Tiffany.  I say no.  We make love all night.  In the morning the cops come and I escape in one of their uniforms.  I tell her to meet me in Mexico but I go to Canada.  I don't trust her.  Besides, I like the cold.  Thirty years later, I get a postcard.  I have a son and he's the chief of police.  This is where the story gets interesting: I tell Tiffany to meet me in Paris, by the Trocadero.  She's been waiting for me all these years; she's never taken another lover.  I don't care, I don't show up. I go to Berlin.  That's where I stashed the chandelier.",0
Here are our final actual costs for this year.,0
Mmm... okay.,1
"As you can see, we did pretty well, so...",0
"Yes. Yes, I can see... that we did indeed. Why don't you explain this to me like I am an eight-year old.",1
"Alright, well this is the overall budget for this fiscal year along the x-axis...",0
Yes.,1
Right there.,0
There's the x-ax...icks.,1
You can see clearly on this page that we have a surplus of $4300.,0
"Mmhmm, okay.",1
But we have to spend that by the end of the day or it will be deducted from next year's budget.,0
Why don't you explain this to me like I'm five.,1
Your mommy and daddy give you ten dollars to open up a lemonade stand. So you go out and you buy cups and you buy lemons and you buy sugar. And now you find out that it only costs you nine dollars.,0
Ho-oh!,1
So you have an extra dollar.,0
Yeah.,1
"So you can give that dollar back to mommy and daddy, but guess what? Next summer...",0
I'll be six.,1
"And you ask them for money, they're gonna give you nine dollars. 'Cause that's what they think it costs to run the stand. So what you want to do is spend that dollar on something now, so that your parents think it costs ten dollars to run the lemonade stand.",0
So the dollar's a surplus. This is a surplus.,1
We have to spend that $4300 by the end of the day or it'll be deducted from next year's budget.,0
[whistles poorly] Whoo.,1
"We should spend this money on a new copier, which we desperately need.",0
"Okay, break it down in terms of, um... okay, I-I think I'm getting you...",1
"Guess what, everybody? Christmas has come early this year. Oscar, very smartly, has discovered an extra $4300 in the budget. Thank you, Oscar. And I have decided with that money I am going to buy a new, drum roll please... [imitates drum roll] Can anybody guess?",1
New chairs?,0
"No, a new copier! [only Oscar applauds] Unless everybody can agree on something better?",1
"No, no, please. Please do not do this.",0
"Yes, Michael, new chairs. These chairs are terrible. We were supposed to get new ones last year.",0
So... we all agree to get new chairs then. Good?,1
"[over indistinct conversation] Good? Yeah, he said good, I'm good...",0
"Now listen, we are a paper company. How can we take pride in our jobs if we have to put our fine paper in this wretched machine?",0
"Oscar, no. This is not the time for one of your principled stands.",0
"Pam, you make more copies than anyone.",0
Exactly. That should tell you how terrible the chairs are.,0
"Okay. Okay, good suggestions. All good suggestions. Uh, let's just decide and agree upon one.",1
I'm with Pam. Chairs.,0
"Alright, so, teams forming.",1
"We should really have the office's air quality tested. We have radon coming from below, we have asbestos in the ceilings. These are silent killers.",0
You are the silent killer. Go back to the annex.,1
You'll see.,0
Michael?,0
Yes.,1
"I've talked to Meredith, Stanley and Jim about the chairs. I know they're with me on this.",0
"Uh, actually, I'm gonna go with copier.",0
What? Jim.,0
"Ever since Pam and I started dating, I just feel weird asking her to make copies for me. So, I make my own copies. And that copier sucks. Let me tell you, I-But you know what? Pam and I don't have to agree on everything.",0
"Jim, good for you, standing up to Pam like that.",0
"The balls on you, man.",0
"So Michael, what do you think?",0
Why me?,1
You have to make the decision.,0
"Wow, okay. Well... I swallowed all your ideas, I'm going to digest them and see what comes out the other end.",1
"Dwight, I'm a little concerned about some of these directions to Schrute Farms...",0
"Yeah, do tell.",0
"I mean, like, '156 paces from the light red mailbox, make a left.'",0
Mmhmm.,0
Walk until you hear the beehive.',0
How could it be more clear?,0
I think Andy makes an excellent point.,0
Okay.,0
But my biggest concern is that there's only one bathroom.,0
"We'll dig a trench. As long as it's downhill from the well, we should be fine.",0
Nana Mimi cannot squat over some trench.,0
"Well we're not gonna put out stumps, come on.",0
"Let's three-way this little issue, and come to a solution by the time we get to Schrute Farms, how's that for a plan?",0
"We're getting married at Schrute Farms, no matter what. I have looked at twelve venues, I have lost eight deposits, and I have seen Angela naked zero times. I am not losing another deposit.",0
Hey.,0
Hey.,0
"So um, I've been thinking about this whole chair/copier thing...",0
Mmhmm.,0
I really think you should reconsider.,0
"Oh, Pam, I really... hate that copier.",0
"Yeah, I know.",0
Yeah.,0
But I really think you should reconsider.,0
"Beesly, are you threatening me?",0
"Jim. Jim, Jim, Jim. I'm not threatening you. I love you. [whispers] But you should know, you're on very dangerous ground [kisses Jim]. [at normal volume] All right.",0
Okay.,0
[shudders] Whew.,0
This is where you'll have your receiving line. Of course we'll clear out all the livestock and hay and such.,0
"Hmm... mm, what's that smell?",0
You're gonna need to be more specific.,0
Manure. Get rid of it.,0
Manure covers up the small of the slaughterhouse.,0
Do you have to slaughter on our wedding day?,0
"You wanna eat, don't you?",0
"Honey, say something!",0
"Uh, Dwight, if we pay extra, could you slaughter the entrees the day before?",0
...I'll consider it.,0
"See? That's how you do it! Makin' progress here. [steps in manure, trying to laugh it off] ...Darn! Heh.",0
There's a hose out back.,0
Okay.,0
"Remember, you were gonna get a new chair, and you were gonna give your old chair to me. Remember that?",0
Yes.,1
Well that never happened.,0
Michael?,0
I don't know. I haven't decided yet.,1
I'm just gonna grab some lunch. You wanna come with?,0
"Really? Absolutely! Yeah, that would be amazing.",1
"Woah, you guys going to lunch?",0
Yes.,1
Mind if I join?,0
"Ohh, God!",1
All right.,0
Yeah!,1
Let's go.,0
Best lunch ever! Woo-hoo-hoo-hoo!,1
Let's do it.,0
All right! Cool!,1
Where we going?,0
I have no idea.,1
"So, I guess that's how they're gonna play this. It is on. [very serious] It is so on.",0
"Look, I really need this new chair. I mean, seriously, how is it possible that in five years I've had two engagement rings, and only one chair?",0
[laughing uproariously with Michael and Jim] Stop it! Michael.,0
"Michael, that is hilarious.",0
"[through the laughter] Oh, is somebody making fun of me?",1
"The best. Great friends. Thank you, Michael. [all three are still laughing]",0
Ahh... I got you some tiramisu. No hard feelings.,0
Aww.,0
Yeah.,0
"That's cool. [opens the container and smells the tiramisu] Mm, good stuff. [throws it in the garbage]",0
You look really pretty.,0
Thank you. [goes to Michael's office and knocks on the door],0
Yeah.,1
Michael?,0
Yeah?,1
Hey!,0
"Oh, hey.",1
You got a second?,0
I do.,1
"Oh, good.",0
"Oh, that must've been so fun.",0
it was fun. We had a good time.,1
"Hey, have I told you you look really nice today?",0
"Oh, thank you.",1
"Yeah, is that a new tie?",0
"Um, no, not... no. No, I got it at TJ Maxx, four dollars.",1
That is amazing!,0
You think that's good? Check out these pants. Nine dollars.,1
What?,0
Nine dollars. The boys' department.,1
No.,0
Look at the ass. Check out the ass.,1
[applauding] No way!,0
Look at that. [begins dancing] Unh. Unh-unh.,1
"Yeah! Oh, so I guess Oscar and Jim were talking your ear off about the new copier.",0
Yes they were.,1
Yeah.,0
They were.,1
Here's what I was thinking: everyone sits on a chair every day...,0
Mmhmm.,1
But not everyone...,0
Sits on a copier.,1
Or even uses the copier every day.,0
Yeah.,1
"Yeah, right?",0
Very valid.,1
...That's it. [giggles],0
All right.,1
"All right, see you later...",0
See ya.,1
Hot tie guy.,0
[laughs] Hahaha!... well...,1
Have you made a decision on the butter sculpture?,0
No. I haven't thought of it.,0
"Okay. Cow, goat or sheep. It's not that hard.",0
I would like cat.,0
Cats don't make butter.,0
I would like cow butter sculpture of a cat.,0
It doesn't make any sense.,0
Yes it does!,0
"Okay, guys!",0
I want a butter sculpture of a cat!,0
"Cow, goat or sheep.",0
"What is this? All right, we're all on the same team. Is it- [steps in manure] Damn! Why is that in the kitchen?!",0
"[Pam is making copies and is struggling with the machine] You might want to consider changing teams, because we would-we would love to have you.",0
"No, copier's great.",0
Yeah?,0
Yeah. I have my copies. [holds up messed up copies],0
There they are.,0
"And I have my original. [holds up original paper, ripped in half]",0
You got it.,0
So suck it.,0
Okay.,0
Okay.,1
"Michael, I got you a hot chocolate. I hope that's okay.",0
"Oh, thank you my dear.",1
"Wait, Michael! Let me open the door for you.",0
"Oh, well, chivalry is not dead after all. Okay...",1
There he is!,0
"There he is! Hello, hello!",1
Hello.,0
Hello! Good to see you! Good to see you.,1
Oh!,0
Mm! [gives Jim a high five] Yeah!,1
There's that ass!,0
Hey hey! Yeah! Unh!,1
"Woo! Yeah. Aw, don't take it away!",0
"Oh... ah, I almost choked.",1
Here's another place.,0
It's beautiful.,0
Hey-o!,0
"So... why don't we try this out, we'll see what would happen. Give it a little test drive, what do you say? You pretend to be Angela's father, you will play Angela, and uh, I will pretend to be you. That way you can see what it looks like when you're up here.",0
[whistling Pachelbel's 'Canon in D;' switches to singing then back to whistling],0
"[to minister] Hello, I'm Angela Martin, and-",0
I'm Andy.,0
I work with Dwight.,0
He doesn't understand a word you're saying.,0
What?,0
"Although born just minutes from here, he speaks only German. Closed society. So, now, after the readings by all of your sisters, we will arrive at the vows. So, Konrad... [speaks German to minister; minister begins speaking in German] And away we go. This is a little taste of the ceremony, if you will. He's explaining why we're here, what we're doing here, making introductions, blah blah blah... Then he's gonna have Andy repeat a bunch of stuff. He's gonna ask Andy to produce a ring. I have uh, now just uh... just some twine for our purposes, and you will put the ring on her finger. Yadda yadda, then he's going to ask Andy, uh, if he would like to marry Angela. And you will reply, 'I do.' [Andy mouths, 'I do' silently] And then he's going to ask Angela if she would like to marry Andy, to which you will reply...",0
I do.,0
"And there we go. Okay, and that's just about it. Man and wife.",0
Got a call about a problem up here.,0
Did somebody call Hank?,0
"Hank, thank God you're here. The office is at a crossroads.",1
"So, there's no security problem? You know, I hustled up the stairs.",0
"Yes. I need your sage advice. And everyone, whatever Hank decides, that is the decision. That will resolve this issue. [Hank takes some jellybeans from Pam's jar] Yeah, take as many as you want.",1
"Thank you. Thank you. You know, it's nice and warm up here.",0
Yes.,1
So what are we talking about?,0
"Okay. Well, we have a surplus. Imagine that your parents give you money for a lemonade stand-",1
I know what a surplus is.,0
"Oh, okay. Good. Good. Well, here's the thing. Some people want to use the surplus to buy a new copier. Other people are complaining about the chairs.",1
Is that the copier?,0
"It is, yes.",1
[inspects the copier] Hmm.,0
What?,1
I was just thinking. Let me see a chair.,0
Okay.,1
You can try mine.,0
"Oh, there we go.",1
"Hmm, not much lumbar support.",0
"Now everyone, bear in mind once again that whatever Hank says goes. He is an impartial third party.",1
"On the one hand, this copier is very old. You should see some of the new copiers they have. You would not believe what they do.",0
"So, the copier.",1
"Well, let me finish.",0
"All right, yes.",1
Now the chairs. The chairs are very weak. Very weak chairs. I could not sit all day in this chair.,0
"Well, what should I do?",1
...Let me see the copier again.,0
"All right, get out. Get out.",1
"Dwight, I thought I knew what I wanted. And then, being here with you and the German Mennonite minister... it just all felt right. I made a mistake picking Andy.",0
I know you did. And that's why I have taken care of everything.,0
What do you mean?,0
"Well Monkey, he's a real minister. And you said, 'I do.' And I said, 'I do.' And Andy wasn't signing a receipt; he was signing our marriage certificate as a witness.",0
Dwight! That doesn't count!,0
"Yes, of course it does.",0
"No, it doesn't!",0
It does in the state of Pennsylvania.,0
I didn't-,0
"Haha, Mrs. Schrute.",0
We are not married.,0
Wha...,0
Take this thing. [takes off twine ring],0
My... It's not my fault you don't understand German; I've been telling you to take it for years!,0
"Are we, uh... are we leaving or what? [Mose hits Andy in the head with a deflated ball] Ow!",0
[on speakerphone] Michael.,0
Hey David- [begins coughing violently] I'm sorry. I'm sorry. I'm eating tiramisu. Some of the chocolate powder just went down my throat. I'm stopping now.,1
Is this why you're calling me?,0
"No, no, no, no, no. No. I'm calling- [coughs again] I'm sorry.",1
Okay.,0
"Mm. I'm calling because, um, we have a stupid budget surplus, and people-everybody wants something different.",1
You want me to weigh in on a minor budget issue?,0
"No, no, no. I want you to make the decision so I'm not the bad guy.",1
"Well if I were you, I would just return the surplus and take the bonus.",0
The what now?,1
Branch managers who come in under budget get 15% of the savings.,0
...Like a tip? [calculates amount] $645?!,1
"I hate disappointing just one person. And I really hate disappointing everyone. But I love Burlington Coat Factory. You go in there with $645, you are literally a king.",1
"[on the phone] We have that going out Tuesday... Okay? Sure, no, I can... I'll double-check that for you.",0
"All right, attention everyone.",1
Let me call you right back. Okay.,0
"I have made my decision. We do not need a new copier. We do not need new chairs. This copier... is... [puts paper on glass and makes a copy, then takes paper from glass] working perfectly.",1
That's the original.,0
"Pam, would you stand up for a sec? [sits in Pam's chair] Hmm. See how relaxed I am? I like this chair. [slowly sinking into the chair] Offers good support, it is urkelnomically correct... it's a good chair. I think we're spoiled because we don't appreciate the things that we have. You think kids in Africa have chairs? No. They sit in big piles of garbage. You think they have copiers?  [the chair has slowly lowered itself almost to where Michael is not visible over the desk] They don't have copiers. They don't even- [struggles to get up from Pam's chair] Gah! They don't even have paper. And we are spoiled because we throw out perfectly good tiramisu because it has a little tiny hair on it. My point I this: I have seen the light in terms of what we need, and it is nothing.",1
Do you know?,0
Do I know what?,1
I think you know.,0
"Mm, no...",1
Know what?,0
"Yeah, know what?",0
Does anyone happen to know what 15% of 4300 is?,0
$645.00 ,1
Michael's a genius.,0
Right.,1
Why'd you say dollars?,0
Because that is how my mind works.,1
"What's 15% of 200? [Michael doesn't answer] Thank you. Everyone, Michael is returning the surplus so he can keep 15% as a bonus.",0
"Wait, what?",0
You can do that?,0
"Hey Michael, what's 394 times 5,912?",0
Let's see...,1
You're gonna give yourself a bonus of $645 instead of getting the entire office something it really needs?,0
"I don't need $645; I already have $645, more or less.",1
You're gonna get us a copier then?,0
This is so stupid.,1
Or chairs?,0
"This is so, so stupid. And, God... [looks at his watch] that's my phone.",1
I didn't hear a phone.,0
To be continued!,1
"No, I don't-this doesn't change anything. I have a very important decision to make. We need a new copier. We need new chairs. And I need to figure out a way to keep this money without having everybody hate me.",1
"Hey Tuna, check it out. Tuna sandwich. Just like you. [Angela walks over to Andy] What-",0
"[kisses Andy passionately in his chair] Now, I have to take care of a legal issue.",0
Was that hot or what?,0
So what's it gonna be?,0
"Michael, you have to make a decision. The day is almost done.",0
"Let me just say, you've been promising me this chair since the day you hired me.",0
You are a smart guy. I know you'll do the right thing.,0
